code_2022,code_2017,level_2022,level_2017,split,description_2022,description_2017
1000575000,1000575000,B,B,False,"Extraction of other natural gas liquids, including raw or unfractionated natural gas liquid streams with less than 80 percent purity","Extraction of other natural gas liquids, including raw or unfractionated natural gas liquid streams with less than 80 percent purity"
1000600000,1000600000,B,B,False,Quarrying of industrial glass sand (unground and ground) for melting only,Quarrying of industrial glass sand (unground and ground) for melting only
1000625000,1000625000,B,B,False,Quarrying of industrial molding sand (unground and ground),Quarrying of industrial molding sand (unground and ground)
1000650000,1000650000,B,B,False,"Quarrying of other industrial sand (unground and ground), including grinding, blast, furnace, engine, filtration, oil, etc.","Quarrying of other industrial sand (unground and ground), including grinding, blast, furnace, engine, filtration, oil, etc"
1000675000,1000675000,B,B,False,"Mining of kaolin, including mined and/or basic preparation for transport","Mining of kaolin, including mined and/or basic preparation for transport"
1000700000,1000700000,B,B,False,"Mining of ball clay, including mined and/or basic preparation for transport","Mining of ball clay, including mined and/or basic preparation for transport"
1000725000,1000725000,B,B,False,"Mining of bentonite, including mined and/or basic preparation for transport)","Mining of bentonite, including mined and/or basic preparation for transport)"
1000750000,1000750000,B,B,False,"Mining of fire clay, including mined and/or basic preparation for transport","Mining of fire clay, including mined and/or basic preparation for transport"
1000775000,1000775000,B,B,False,"Mining of fuller's earth, including mined and/or basic preparation for transport","Mining of fuller's earth, including mined and/or basic preparation for transport"
1000800000,1000800000,B,B,False,"Mining of feldspar, including mined and/or basic preparation for transport","Mining of feldspar, including mined and/or basic preparation for transport"
1000825000,1000825000,B,B,False,"Mining of common (miscellaneous) clay and shale, including mined and/or basic preparation for transport","Mining of common (miscellaneous) clay and shale, including mined and/or basic preparation for transport"
1000850000,1000850000,B,B,False,"Mining of other clay, ceramic, and refractory minerals, including magnesite and brucite, mined and/or basic preparation for transport","Mining of other clay, ceramic, and refractory minerals, including magnesite and brucite, mined and/or basic preparation for transport"
1000875000,1000875000,B,B,False,"Mining of crude and prepared phosphate rock, including crude ore or matrix, washed, concentrated, dried, calcined, sintered or nodulized","Mining of crude and prepared phosphate rock, including crude ore or matrix, washed, concentrated, dried, calcined, sintered or nodulized"
1000900000,1000900000,B,B,False,Mining of rock salt,Mining of rock salt
1000925000,1000925000,B,B,False,Mining and/or benefication of diatomite,Mining and/or benefication of diatomite
1000950000,1000950000,B,B,False,Mining and/or benefication of gypsum,Mining and/or benefication of gypsum
1000975000,1000975000,B,B,False,"Mining and/or benefication of talc, soapstone, and pyrophyllite","Mining and/or benefication of talc, soapstone, and pyrophyllite"
1001000000,1001000000,B,B,False,Mining and/or benefication of mica,Mining and/or benefication of mica
1001025000,1001025000,B,B,False,Mining and/or benefication of pumice and pumicite,Mining and/or benefication of pumice and pumicite
1001050000,1001050000,B,B,False,Mining and/or benefication of perlite,Mining  and/or benefication  of perlite
1001075000,1001075000,B,B,False,"Mining and/or benefication of all other nonmetallic minerals, including natural abrasives, shell and native asphalt and bitumens","Mining and/or benefication of all other nonmetallic minerals, including natural abrasives, shell and native asphalt and bitumens"
1001100000,1001100000,B,B,False,Recovered elemental sulfur from natural gas,Recovered elemental sulfur from natural gas
1001125000,1001125000,B,B,False,"Mining of other chemical and fertilizer materials (ores, fines, and concentrates, including fluorspar, pyrites, spodumene, mineral pigments, native sulfur, etc.)","Mining of other chemical and fertilizer materials (ores, fines, and concentrates, including fluorspar, pyrites, spodumene, mineral pigments, native sulfur, etc.)"
1001150000,1001150000,B,B,False,Mining of barite,Mining of barite
1001175000,1001175000,B,B,False,"Mining of iron ore, including crude, concentrates, agglomerates and pellets","Mining of iron ore, including crude, concentrates, agglomerates and pellets"
1001200000,1001200000,B,B,False,Mining of gold ore,Mining of gold ore
1001225000,1001225000,B,B,False,Mining of silver ore,Mining of silver ore
1001250000,1001250000,B,B,False,Mining of lead ore and zinc ore,Mining of lead ore and zinc ore
1001275000,1001275000,B,B,False,Mining of copper ore and nickel ore,Mining of copper ore and nickel ore
1001300000,1001300000,B,B,False,"Mining of crude uranium ores and concentrates, including radium and vanadium","Mining of crude uranium ores and concentrates, including radium and vanadium"
1001325000,1001325000,B,B,False,"Mining of crude ferroalloy ores and concentrates, including manganese and manganiferous ores, chromium, molybdenum, tungsten, etc.","Mining of crude ferroalloy ores and concentrates, including manganese and manganiferous ores, chromium, molybdenum, tungsten, etc."
1001350000,1001350000,B,B,False,"Mining of miscellaneous metal ores and concentrates, including antimony, bauxite, beryllium, mercury, rare-earth metals, tin, and titanium","Mining of miscellaneous metal ores and concentrates, including antimony, bauxite, beryllium, mercury, rare-earth metals, tin, and titanium"
1001375000,1001375000,B,B,False,Mining and/or benefication of peat,Mining and/or benefication of peat
1001400000,1001400000,B,B,False,Quarrying of rough dimension limestone,Quarrying of rough dimension limestone
1001425000,1001425000,B,B,False,Quarrying of rough dimension granite,Quarrying of rough dimension granite
1001450000,1001450000,B,B,False,"Quarrying of other rough dimension stone, including slate, marble, trap rock, sandstone, quartz, and miscellaneous stone","Quarrying of other rough dimension stone, including slate, marble, trap rock, sandstone, quartz, and miscellaneous stone"
1001475000,1001475000,B,B,False,"Quarrying of construction sand and gravel (run of pit or bank, washed, screened, or otherwise treated)","Quarrying of construction sand and gravel (run of pit or bank, washed, screened, or otherwise treated)"
1001500000,1001500000,B,B,False,"Quarrying of crushed and broken limestone, including dolomite, cement rock, marl, travertine, and calcareous tufa","Quarrying of crushed and broken limestone, including dolomite, cement rock, marl, travertine, and calcareous tufa"
1001525000,1001525000,B,B,False,"Quarrying of crushed and broken granite, including gneiss, syenite, and diorite","Quarrying of crushed and broken granite, including gneiss, syenite, and diorite"
1001550000,1001550000,B,B,False,Quarrying of bituminous limestone and bituminous sandstone,Quarrying of bituminous limestone and bituminous sandstone
1001575000,1001575000,B,B,False,"Quarrying of other crushed and broken stone, including slate, marble, trap rock, quartz, and miscellaneous types of stone","Quarrying of other crushed and broken stone, including slate, marble, trap rock, quartz, and miscellaneous types of stone"
1001600000,1001600000,B,B,False,Oil and gas well directional drilling control,Oil and gas well directional drilling control
1001625000,1001625000,B,B,False,"Drilling oil and gas wells, including drilling in, spudding in, or tailing in","Drilling oil and gas wells, including drilling in, spudding in, or tailing in"
1001650000,1001650000,B,B,False,Reworking oil and gas wells,Reworking oil and gas wells
1001675000,1001675000,B,B,False,"Oil and gas field exploration services, excluding mapping and surveying services","Oil and gas field exploration services, excluding mapping and surveying services"
1001700000,1001700000,B,B,False,Cementing oil and gas wells,Cementing oil and gas wells
1001725000,1001725000,B,B,False,Oil and gas well logging,Oil and gas well logging
1001750000,1001750000,B,B,False,Hydraulic fracturing of oil and gas wells,Hydraulic fracturing of oil and gas wells
1001775000,1001775000,B,B,False,"Running, cutting, and pulling casings, tubes, or rods for oil and gas wells","Running, cutting, and pulling casings, tubes, or rods for oil and gas wells"
1001800000,1001800000,B,B,False,Oil and gas field gathering services,Oil and gas field gathering services
1001825000,1001825000,B,B,False,Perforating oil and gas well casings,Perforating oil and gas well casings
1001850000,1001850000,B,B,False,"Installing oil and gas field production equipment, including wellhead fittings, pumps, and engines","Installing oil and gas field production equipment, including wellhead fittings, pumps, and engines"
1001875000,1001875000,B,B,False,Pumping oil and gas wells but not operating leases,Pumping oil and gas wells but not operating leases
1001900000,1001900000,B,B,False,Other oil and gas field repair and maintenance services,Other oil and gas field repair and maintenance services
1001925000,1001925000,B,B,False,All other oil and gas field services,All other oil and gas field services
1001950000,1001950000,B,B,False,Coal mining prospect and test drilling services,Coal mining prospect and test drilling services
1001975000,1001975000,B,B,False,Sinking coal mine shafts and driving coal mine tunnels services,Sinking coal mine shafts and driving coal mine tunnels services
1002000000,1002000000,B,B,False,"Other coal mining services, including strip, auger or underground mining, drilling, overburden stripping, recovering culm bank, and repair and maintenance services not for your own account","Other coal mining services, including strip, auger or underground mining, drilling, overburden stripping, recovering culm bank, and repair and maintenance services not for your own account"
1002025000,1002025000,B,B,False,"Metal mining exploration work, excluding prospect services, test drilling, and geophysical surveying services","Metal mining exploration work, excluding prospect services, test drilling, and geophysical surveying services"
1002050000,1002050000,B,B,False,Open-pit metal ores mining not for your own account,Open-pit metal ores mining not for your own account
1002075000,1002075000,B,B,False,Metal mining prospect services and test drilling services,Metal mining prospect services and test drilling services
1002100000,1002100000,B,B,False,Sinking metal mine shafts and driving metal mine tunnels services,Sinking metal mine shafts and driving metal mine tunnels services
1002125000,1002125000,B,B,False,"Other metal mining services, including overburden stripping and repair and maintenance services","Other metal mining services, including overburden stripping and repair and maintenance services"
1002150000,1002150000,B,B,False,Open-pit or quarry nonmetallic minerals mining not for your own account,Open-pit or quarry nonmetallic minerals mining not for your own account
1002175000,1002175000,B,B,False,Nonmetallic mineral prospect services and test drilling services,Nonmetallic mineral prospect services and test drilling services
1002200000,1002200000,B,B,False,"Other nonmetallic mineral services, including overburden stripping, drilling services, blasting, and repair and maintenance services","Other nonmetallic mineral services, including overburden stripping, drilling services, blasting, and repair and maintenance services"
2000025000,2000025000,B,B,False,"Manufacturing of beef, fresh and frozen whole carcass and half carcass, not canned or made into sausage","Manufacturing of beef, fresh and frozen whole carcass and half carcass, not canned or made into sausage"
2000050000,2000050000,B,B,False,"Manufacturing of veal, fresh and frozen whole carcass and half carcass, not canned or made into sausage","Manufacturing of veal, fresh and frozen whole carcass and half carcass, not canned or made into sausage"
2000075000,2000075000,B,B,False,"Manufacturing of pork, fresh and frozen whole carcass and half carcass, not canned or made into sausage","Manufacturing of pork, fresh and frozen whole carcass and half carcass, not canned or made into sausage"
2000100000,2000100000,B,B,False,"Manufacturing of lamb, mutton, and other meat (excluding beef, veal, or pork), fresh and frozen whole carcass and half carcass, not canned or made into sausage","Manufacturing of lamb, mutton, and other meat, fresh and frozen whole carcass and half carcass"
2000125000,2000125000,B,B,False,"Manufacturing of beef, fresh and frozen variety meats (edible organs), not canned or made into sausage","Manufacturing of beef, fresh and frozen variety meats (edible organs), not canned or made into sausage"
2000180000,2000150000,B,B,False,"Manufacturing of beef and veal, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, ground, and corned beef, not canned or made into sausage","Manufacturing of beef, fresh and frozen primal cuts, subprimal cuts (boxed beef), boneless, and corned beef, not canned or made into sausage"
2000180000,2000175000,B,B,False,"Manufacturing of beef and veal, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, ground, and corned beef, not canned or made into sausage","Manufacturing of veal, not canned or made into sausage"
2000180000,2000450000,B,B,True,"Manufacturing of beef and veal, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, ground, and corned beef, not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000180003,2000150000,D,B,False,"Manufacturing of beef, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, ground beef, and corned beef, not canned or made into sausage","Manufacturing of beef, fresh and frozen primal cuts, subprimal cuts (boxed beef), boneless, and corned beef, not canned or made into sausage"
2000180003,2000450000,D,B,True,"Manufacturing of beef, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, ground beef, and corned beef, not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000180006,2000175003,D,D,False,"Manufacturing of veal, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, and ground, not canned or made into sausage","Manufacturing of veal, fresh and frozen primal, subprimal, fabricated cuts, and boneless, not canned or made into sausage"
2000180006,2000450000,D,B,True,"Manufacturing of veal, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, boxed, and ground, not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000180009,2000175006,D,D,False,"Manufacturing of veal, other fresh and frozen edible meats (including edible organs), not canned or made into sausage","Manufacturing of veal, other fresh and frozen edible meats (including edible organs), not canned or made into sausage"
2000200000,2000200000,B,B,False,"Manufacturing of pork, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, edible pork organs, boxed and ground pork, not canned or made into sausage","Manufacturing of pork, fresh and frozen cuts"
2000200000,2000450000,B,B,True,"Manufacturing of pork, fresh and frozen primal, subprimal, and fabricated cuts, including boneless, edible pork organs, boxed and ground pork, not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000200003,2000200003,D,D,False,"Manufacturing of pork, fresh and frozen primal and fabricated cuts, including boxed, ground, and trimmings, not canned or made into sausage","Manufacturing of pork, fresh and frozen primal and fabricated cuts (including trimmings), not canned or made into sausage"
2000200003,2000450000,D,B,True,"Manufacturing of pork, fresh and frozen primal and fabricated cuts, including boxed, ground, and trimmings, not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000200006,2000200006,D,D,False,"Manufacturing of pork, fresh and frozen variety meats (edible organs), not canned or made into sausage","Manufacturing of pork, fresh and frozen variety meats (edible organs), not canned or made into sausage"
2000225000,2000225000,B,B,False,"Manufacturing of young chickens (usually under 20 weeks of age), including bulk, chilled, frozen, whole, and parts","Manufacturing of young chickens (usually under 20 weeks of age), including bulk, chilled, frozen, whole, and parts"
2000250000,2000250000,B,B,False,"Manufacturing of hens and fowl, including frozen, whole, and parts","Manufacturing of hens and fowl, including frozen, whole, and parts"
2000275000,2000275000,B,B,False,"Manufacturing of turkeys, including frozen, whole, and parts","Manufacturing of turkeys, including frozen, whole, and parts"
2000300000,2000300000,B,B,False,"Manufacturing of other poultry and small game (ducks, geese, rabbits, etc.), including frozen, whole, and parts","Manufacturing of other poultry and small game, including frozen, whole, and parts"
2000325000,2000325000,B,B,False,"Manufacturing of lamb, mutton, and other meat, including horsemeat for human consumption (excluding beef, veal, or pork), fresh and frozen cuts and variety meats (edible organs), not canned or made into sausage","Manufacturing of other meat, fresh and frozen cuts"
2000325000,2000450000,B,B,True,"Manufacturing of lamb, mutton, and other meat, including horsemeat for human consumption (excluding beef, veal, or pork), fresh and frozen cuts and variety meats (edible organs), not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000325003,2000325003,D,D,False,"Manufacturing of lamb and mutton, fresh and frozen primal cuts and all other edible meats, not canned or made into sausage","Manufacturing of lamb and mutton, fresh and frozen primal cuts and all other edible meats, not canned or made into sausage"
2000325003,2000450000,D,B,True,"Manufacturing of lamb and mutton, fresh and frozen primal cuts and all other edible meats, not canned or made into sausage","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000325006,2000325006,D,D,False,"Manufacturing of other fresh and frozen meats, including horsemeat for human consumption","Manufacturing of other fresh and frozen meats, including horsemeat for human consumption"
2000325006,2000450000,D,B,True,"Manufacturing of other fresh and frozen meats, including horsemeat for human consumption","Manufacturing of boxed meat (beef, pork, lamb, etc.)"
2000350000,2000350000,B,B,False,"Manufacturing of processed poultry and small game (ducks, geese, rabbits, etc.), canned, cooked, smoked, or dehydrated, containing 20 percent or more poultry or small game meat (including poultry offal, frankfurters, sausages, hams, etc.)","Manufacturing of processed poultry and small game (excluding soups), containing 20 percent or more poultry or meat"
2000375000,2000375000,B,B,False,"Manufacturing of pork, processed or cured, including sweet-pickled, dry-cured, dry salt, smoked hams and picnics, bacon, boiled ham, barbecue pork, and other cooked pork, not canned or made into sausage","Manufacturing of pork, processed or cured, not canned or made into sausage"
2000375003,2000375003,D,D,False,"Manufacturing of pork, sweet-pickled or dry-cured (excluding smoked, cooked, canned, or pork made into sausage)","Manufacturing of pork, sweet-pickled or dry-cured (excluding smoked, cooked, canned, or pork made into sausage)"
2000375006,2000375006,D,D,False,"Manufacturing of pork, dry salt, not canned or made into sausage","Manufacturing of pork, dry salt, not canned or made into sausage"
2000375009,2000375009,D,D,False,"Manufacturing of pork, smoked hams and picnics, excluding canned","Manufacturing of pork, smoked hams and picnics, excluding canned"
2000375012,2000375012,D,D,False,"Manufacturing of pork, smoked slab bacon","Manufacturing of pork, smoked slab bacon"
2000375015,2000375015,D,D,False,"Manufacturing of pork, smoked sliced bacon","Manufacturing of pork, smoked sliced bacon"
2000375018,2000375018,D,D,False,"Manufacturing of pork, other smoked meats, not canned or made into sausage","Manufacturing of pork, other smoked meats, not canned or made into sausage"
2000375021,2000375021,D,D,False,"Manufacturing of pork, boiled ham, barbecue pork, and other cooked meats, excluding canned meats and sausage","Manufacturing of pork, boiled ham, barbecue pork, and other cooked meats, excluding canned meats and sausage"
2000400000,2000400000,B,B,False,"Manufacturing of sausage and similar products, including breakfast links, salami, jerky, pepperoni, frankfurters, bologna, liverwurst, Polish sausage, luncheon meats, meat loaves, etc. (excluding canned, poultry, and small game meat)","Manufacturing of sausage and similar products, excluding canned"
2000400003,2000400003,D,D,False,"Manufacturing of sausage, fresh (pork sausage, breakfast links, etc.), excluding canned","Manufacturing of sausage, fresh (pork sausage, breakfast links, etc.), excluding canned"
2000400006,2000400006,D,D,False,"Manufacturing of sausage, dry or semidry (salami, cervelat, beef jerky, pepperoni, summer sausage, pork roll, etc.)","Manufacturing of sausage, dry or semidry (salami, cervelat, beef jerky, pepperoni, summer sausage, pork roll, etc.)"
2000400009,2000400009,D,D,False,"Manufacturing of frankfurters, including wieners, excluding canned","Manufacturing of frankfurters, including wieners, excluding canned"
2000400012,2000400012,D,D,False,"Manufacturing of other sausage, smoked or cooked (bologna, liverwurst, Polish sausage, etc.), excluding canned","Manufacturing of other sausage, smoked or cooked (bologna, liverwurst, Polish sausage, etc.), excluding canned"
2000400015,2000400015,D,D,False,"Manufacturing of jellied goods and similar preparations (headcheese, meat loaves, scrapple, puddings, chili con carne, etc.), excluding canned","Manufacturing of jellied goods and similar preparations (headcheese, meat loaves, scrapple, puddings, chili con carne, etc.), excluding canned"
2000425000,2000425000,B,B,False,"Manufacturing of canned meats (excluding dog, cat, and baby food)","Manufacturing of canned meats (excluding dog, cat, and baby food)"
2000430000,2000430000,B,B,False,"Manufacturing of natural sausage casings (beef, hog, etc.)","Manufacturing of natural sausage casings (beef, hog, etc.)"
2000435000,2000435000,B,B,False,"Manufacturing of artificial guts (sausage casings), of collagen or other hardened protein",Manufacturing of edible collagen sausage casings
2000475000,2000475000,B,B,False,"Manufacturing of frozen ground meat patties, portion control meats, pork rind pellets (including pork cracklings), and other processed, frozen, or cooked meats","Manufacturing of frozen ground meat patties, portion control meats, pork rind pellets (including pork cracklings), and other processed, frozen, or cooked meats"
2000500000,2000500000,B,B,False,"Manufacturing of prepared fresh seafood (including fresh surimi and surimi-based products, roe, and squid)","Manufacturing of prepared fresh seafood (including fresh surimi and surimi-based products, roe, and squid)"
2000525000,2000525000,B,B,False,Manufacturing of prepared frozen fish,Manufacturing of prepared frozen fish
2000550000,2000550000,B,B,False,Manufacturing of prepared frozen shellfish,Manufacturing of prepared frozen shellfish
2000575000,2000575000,B,B,False,"Manufacturing of other prepared frozen seafood, including frozen surimi and surimi-based products, soups, stews, chowders, pies, fishcakes, crabcakes, shrimpcakes, etc.","Manufacturing of other prepared frozen seafood, including frozen surimi and surimi-based products, soups, stews, chowders, pies, fishcakes, crabcakes, shrimpcakes, etc."
2000600000,2000600000,B,B,False,"Manufacturing of canned seafood (including soups, stews, and chowders); smoked, salted, and other cured seafood","Manufacturing of canned seafood (including soups, stews, and chowders); smoked, salted, and other cured seafood"
2000625000,2000625000,B,B,False,"Manufacturing of dry and modified dry whey products (including dry lactose), food grade (bakeries, confectioners, meat packers, etc.), shipped in bulk (more than 3 lb)","Manufacturing of dry and modified dry whey products (including dry lactose), food grade (bakeries, confectioners, meat packers, etc.), shipped in bulk (more than 3 lb)"
2000675000,2000675000,B,B,False,"Manufacturing of dry milk, infants' formula, and other types (milk powder, malted milk powder, etc.), shipped in consumer-type packages (3 lb or less)","Manufacturing of dry milk, nonfat, infants' formula, and other types (weight control products, whole milk powder, malted milk powder, etc.), shipped in consumer-type packages (3 lb or less)"
2000700000,2000700000,B,B,False,"Manufacturing of dry milk (whole, nonfat, and other), food grade (bakeries, confectioners, meat packers, etc.), shipped in bulk (more than 3 lb)","Manufacturing of dry milk (whole, nonfat, and other), food grade (bakeries, confectioners, meat packers, etc.), shipped in bulk (more than 3 lb)"
2000830000,2000725000,B,B,False,Manufacturing of fluid milk,"Manufacturing of whole fluid milk, packaged, excluding U.H.T. and flavored"
2000830000,2000750000,B,B,False,Manufacturing of fluid milk,"Manufacturing of 2% reduced fat milk, 1% lowfat milk, and 0.5% milk, packaged, excluding U.H.T. and flavored"
2000830000,2000775000,B,B,False,Manufacturing of fluid milk,"Manufacturing of fat-free or skim milk, packaged, excluding U.H.T. and flavored"
2000830000,2000800000,B,B,True,Manufacturing of fluid milk,"Manufacturing of fluid milk and cream, bulk sales (including whole milk, 2% reduced fat, 1% lowfat, skim or fat-free milk, flavored milk, buttermilk, eggnog, etc.)"
2000830000,2000825000,B,B,False,Manufacturing of fluid milk,"Manufacturing of U.H.T., lactose-free, and flavored fluid milk, packaged"
2000830003,2000725000,D,B,False,"Manufacturing of whole fluid milk, packaged, excluding U.H.T. and flavored","Manufacturing of whole fluid milk, packaged, excluding U.H.T. and flavored"
2000830006,2000750000,D,B,False,"Manufacturing of 2% reduced fat milk, 1% lowfat milk, and 0.5% milk, packaged, excluding U.H.T. and flavored","Manufacturing of 2% reduced fat milk, 1% lowfat milk, and 0.5% milk, packaged, excluding U.H.T. and flavored"
2000830009,2000775000,D,B,False,"Manufacturing of fat-free or skim milk, packaged, excluding U.H.T. and flavored","Manufacturing of fat-free or skim milk, packaged, excluding U.H.T. and flavored"
2000830012,2000825000,D,B,False,"Manufacturing of U.H.T., lactose-free, and flavored fluid milk, packaged","Manufacturing of U.H.T., lactose-free, and flavored fluid milk, packaged"
2000830015,2000800000,D,B,True,"Manufacturing of fluid milk, bulk sales, whole, 2% reduced fat, 1% lowfat, skim or fat-free, U.H.T., lactose-free, and flavored","Manufacturing of fluid milk and cream, bulk sales (including whole milk, 2% reduced fat, 1% lowfat, skim or fat-free milk, flavored milk, buttermilk, eggnog, etc.)"
2000850000,2000850000,B,B,False,"Manufacturing of yogurt, excluding frozen","Manufacturing of yogurt, excluding frozen"
2000875000,2000875000,B,B,False,Manufacturing of creamery butter,Manufacturing of creamery butter
2000875003,2000875003,D,D,False,"Manufacturing of creamery butter, shipped in commercial packages or in bulk","Manufacturing of creamery butter, shipped in commercial packages or in bulk"
2000875006,2000875006,D,D,False,"Manufacturing of creamery butter, shipped in consumer packages","Manufacturing of creamery butter, shipped in consumer packages"
2000875009,2000875009,D,D,False,"Manufacturing of creamery butter, anhydrous milkfat (butteroil)","Manufacturing of creamery butter, anhydrous milkfat (butteroil)"
2000900000,2000900000,B,B,False,"Manufacturing of natural cheese (cheddar, Swiss, Italian, brick, cream, grated, dried, etc.), excluding cottage cheese","Manufacturing of natural cheese (cheddar, Swiss, Italian, brick, cream, grated, dried, etc.), excluding cottage cheese"
2000900003,2000900003,D,D,False,"Manufacturing of natural cheese, excluding lowfat and cottage cheese, shipped in consumer packages or containers","Manufacturing of natural cheese, excluding lowfat and cottage cheese, shipped in consumer packages or containers"
2000900006,2000900006,D,D,False,"Manufacturing of natural cheese, excluding lowfat and cottage cheese, shipped in commercial packages or containers, or in bulk","Manufacturing of natural cheese, excluding lowfat and cottage cheese, shipped in commercial packages or containers, or in bulk"
2000900009,2000900009,D,D,False,"Manufacturing of natural cheese, lowfat, excluding cottage cheese, shipped in consumer packages or containers","Manufacturing of natural cheese, lowfat, excluding cottage cheese, shipped in consumer packages or containers"
2000900012,2000900012,D,D,False,"Manufacturing of natural cheese, lowfat, excluding cottage cheese, shipped in commercial packages or containers, or in bulk","Manufacturing of natural cheese, lowfat, excluding cottage cheese, shipped in commercial packages or containers, or in bulk"
2000930000,2000925000,B,B,False,Manufacturing of process cheese,"Manufacturing of process cheese, shipped in consumer packages or containers"
2000930000,2000950000,B,B,False,Manufacturing of process cheese,Manufacturing of all other process cheese and related products
2000930003,2000925000,D,B,False,"Manufacturing of process cheese, shipped in consumer packages or containers","Manufacturing of process cheese, shipped in consumer packages or containers"
2000930006,2000950003,D,D,False,"Manufacturing of process cheese, shipped in commercial packages or containers, or in bulk","Manufacturing of process cheese, shipped in commercial packages or containers, or in bulk"
2000930009,2000950006,D,D,False,"Manufacturing of cheese food, cheese spread, and other related cheese products, including flavored cheese dips","Manufacturing of cheese food, cheese spread, and other related cheese products, including flavored cheese dips"
2000975000,2000975000,B,B,False,"Manufacturing of cottage cheese (including bakers', pot, and farmers' cheese)","Manufacturing of cottage cheese (including bakers', pot, and farmers' cheese)"
2001000000,2001000000,B,B,False,Manufacturing of raw liquid whey,Manufacturing of raw liquid whey
2001030000,2001025000,B,B,False,"Manufacturing of ice cream, including custards","Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in bulk (containers 3 gallons or more)"
2001030000,2001050000,B,B,False,"Manufacturing of ice cream, including custards","Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in consumer sizes less than 3 gallons"
2001030000,2001075000,B,B,False,"Manufacturing of ice cream, including custards","Manufacturing of ice cream, including custards (excluding lowfat and nonfat), novelty forms"
2001030000,2001100000,B,B,False,"Manufacturing of ice cream, including custards","Manufacturing of ice cream, including custards, lowfat and nonfat"
2001030003,2001025000,D,B,False,"Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in bulk (containers 3 gallons or more)","Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in bulk (containers 3 gallons or more)"
2001030006,2001050000,D,B,False,"Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in consumer sizes less than 3 gallons","Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in consumer sizes less than 3 gallons"
2001030009,2001075000,D,B,False,"Manufacturing of ice cream, including custards (excluding lowfat and nonfat), novelty forms","Manufacturing of ice cream, including custards (excluding lowfat and nonfat), novelty forms"
2001030012,2001100000,D,B,False,"Manufacturing of ice cream, including custards, lowfat and nonfat","Manufacturing of ice cream, including custards, lowfat and nonfat"
2001125000,2001125000,B,B,False,"Manufacturing of other frozen desserts (yogurt, sherbet, water ices, mellorine, frozen pudding, etc.)","Manufacturing of other frozen desserts (yogurt, sherbet, water ices, mellorine, frozen pudding, etc.)"
2001150000,2001150000,B,B,False,"Manufacturing of canned milk products, including evaporated, condensed, milk-based infants' formula (liquid), whole milk, milk-based liquid dietary supplements, and other, shipped in consumer-type cans, excluding substitutes","Manufacturing of canned milk products, including evaporated, condensed, milk-based infants' formula (liquid), whole milk, and other, shipped in consumer-type cans, excluding substitutes"
2001170000,2000800000,B,B,True,"Manufacturing of other milk products, including buttermilk, eggnog, sour cream, reduced milk, heavy cream, light coffee cream, half and half, whipped topping with butterfat base, etc.","Manufacturing of fluid milk and cream, bulk sales (including whole milk, 2% reduced fat, 1% lowfat, skim or fat-free milk, flavored milk, buttermilk, eggnog, etc.)"
2001170000,2001175000,B,B,False,"Manufacturing of other milk products, including buttermilk, eggnog, sour cream, reduced milk, heavy cream, light coffee cream, half and half, whipped topping with butterfat base, etc.","Manufacturing of other packaged milk products, including flavored sour cream dips, eggnog, buttermilk, acidophilus, reconstituted, reduced milk, etc."
2001170000,2001200000,B,B,False,"Manufacturing of other milk products, including buttermilk, eggnog, sour cream, reduced milk, heavy cream, light coffee cream, half and half, whipped topping with butterfat base, etc.","Manufacturing of other fluid milk related products, (including heavy cream, light coffee cream, unflavored sour cream, half and half, and whipped topping with butterfat base), packaged"
2001170003,2000800000,D,B,True,"Manufacturing of other fluid milk products, bulk sales, including buttermilk, eggnog, and cream","Manufacturing of fluid milk and cream, bulk sales (including whole milk, 2% reduced fat, 1% lowfat, skim or fat-free milk, flavored milk, buttermilk, eggnog, etc.)"
